Player,Squad,Season,Nation,Pos,Age,Goals,Assists,npxG,xA,Shots,Shot_Dist,SoT_p90,Pass_Cmp_Pct,Prg_Pass_Dist_p90,Long_Pass_Cmp_Pct,Touches_p90,Dribbles_Succ_p90,Prg_Carry_Dist_p90,Tackles,Interceptions,Blocks_p90,SCA,GCA_p90,Minutes,Goals_p90,Assists_p90,npxG_p90,xA_p90,Shots_p90,Tackles_p90,Interceptions_p90,SCA_p90,General_Position,x,y,z,Cluster_ID,Role_Probability,Role_Name
Aritz Elustondo,Real Sociedad,2022,ESP,DF,27.0,4.0,1.0,2.1,0.2,16.0,12.8,0.2992874109263658,85.1,294.0712589073634,74.8,59.47268408551069,0.2992874109263658,119.41567695961996,26.0,50.0,1.368171021377672,10.0,0.0427553444180522,2105.0,0.171021377672209,0.0427553444180522,0.0897862232779097,0.0085510688836104,0.684085510688836,1.1116389548693586,2.137767220902613,0.4275534441805226,Defender,6.3999624,6.058761,3.5268517,4,0.9883501604727384,Commanding Center Back
Andoni Gorosabel,Real Sociedad,2022,ESP,DF,24.0,0.0,4.0,0.6,2.8,11.0,20.1,0.0,83.5,303.06684141546526,51.7,66.76277850589777,0.747051114023591,109.4626474442988,49.0,25.0,1.45478374836173,46.0,0.1572739187418086,2289.0,0.0,0.1572739187418086,0.0235910878112712,0.110091743119266,0.4325032765399738,1.926605504587156,0.982961992136304,1.8086500655307995,Defender,3.4962466,4.8261538,1.5812024,2,0.9241536442786727,Conservative Defender
Robin Le Normand,Real Sociedad,2022,FRA,DF,24.0,1.0,1.0,1.3,0.2,18.0,9.6,0.1081081081081081,89.5,269.1891891891892,81.1,66.5945945945946,0.081081081081081,154.51351351351352,46.0,59.0,1.351351351351351,6.0,0.054054054054054,3330.0,0.027027027027027,0.027027027027027,0.0351351351351351,0.0054054054054054,0.4864864864864865,1.2432432432432432,1.5945945945945943,0.1621621621621621,Defender,6.9100237,5.501351,2.5048804,4,0.9992840437136364,Commanding Center Back
Aihen Muñoz,Real Sociedad,2022,ESP,DF,23.0,0.0,0.0,0.1,0.5,7.0,25.8,0.0,76.6,296.02086438152014,40.2,62.30253353204173,0.871833084947839,97.9806259314456,37.0,26.0,1.3412816691505216,17.0,0.067064083457526,1342.0,0.0,0.0,0.0067064083457526,0.033532041728763,0.4694485842026826,2.481371087928465,1.743666169895678,1.1400894187779431,Defender,1.7409893,5.9828644,4.05623,1,0.9689126249000738,Stopper / No-Nonsense CB
Diego Rico,Real Sociedad,2022,ESP,DF,28.0,0.0,0.0,0.2,0.9,10.0,24.9,0.0547445255474452,76.0,394.543795620438,48.5,75.0,0.656934306569343,77.7919708029197,47.0,48.0,2.9014598540145986,29.0,0.1094890510948905,1644.0,0.0,0.0,0.010948905109489,0.0492700729927007,0.5474452554744526,2.572992700729927,2.627737226277372,1.5875912408759123,Defender,2.9070277,5.3870482,3.8680532,1,0.8414412012422721,Stopper / No-Nonsense CB
Joseba Zaldúa,Real Sociedad,2022,ESP,DF,29.0,0.0,0.0,0.2,0.4,6.0,25.9,0.2303754266211604,77.0,257.25255972696243,56.2,58.43856655290102,0.3071672354948805,76.48464163822526,38.0,12.0,2.226962457337884,12.0,0.0767918088737201,1172.0,0.0,0.0,0.015358361774744,0.030716723549488,0.4607508532423208,2.918088737201365,0.9215017064846416,0.9215017064846416,Defender,2.0265899,4.230152,2.5589695,2,0.9999775268921732,Conservative Defender
Igor Zubeldia,Real Sociedad,2022,ESP,DF,24.0,0.0,1.0,0.8,0.2,9.0,17.8,0.1092233009708737,88.8,311.2864077669903,78.4,65.1516990291262,0.1092233009708737,153.62257281553397,26.0,31.0,1.4745145631067962,8.0,0.0,1648.0,0.0,0.0546116504854368,0.0436893203883495,0.0109223300970873,0.491504854368932,1.4199029126213591,1.6929611650485437,0.4368932038834951,Defender,6.8188834,5.5369325,2.5088325,4,0.9989285623407302,Commanding Center Back
Yunis Abdelhamid,Reims,2022,MAR,DF,33.0,2.0,0.0,1.2,0.8,18.0,18.7,0.1810258129399932,82.4,287.49916191753266,61.7,57.264498826684544,0.4827355011733155,115.37378478042238,62.0,103.0,1.8706000670465972,21.0,0.0301709688233322,2983.0,0.0603419376466644,0.0,0.0362051625879986,0.0241367750586657,0.5430774388199799,1.8706000670465968,3.1076097888032184,0.6335903452899765,Defender,4.257666,6.702785,4.0264645,1,0.9990555376610146,Stopper / No-Nonsense CB
Maxime Busi,Reims,2022,BEL,DF,21.0,1.0,0.0,0.3,1.2,6.0,13.3,0.1388888888888889,77.4,298.6111111111111,53.4,59.02777777777778,0.8333333333333333,135.0,23.0,26.0,2.430555555555556,28.0,0.0,1296.0,0.0694444444444444,0.0,0.0208333333333333,0.0833333333333333,0.4166666666666666,1.597222222222222,1.805555555555556,1.9444444444444444,Defender,2.8491917,4.1782894,4.527473,2,0.9999959688701878,Conservative Defender
Wout Faes,Reims,2022,BEL,DF,23.0,4.0,0.0,2.3,0.2,23.0,13.0,0.2432432432432432,87.7,239.7027027027027,71.8,49.29729729729729,0.1891891891891892,108.54054054054056,43.0,81.0,1.5945945945945943,18.0,0.0,3330.0,0.1081081081081081,0.0,0.0621621621621621,0.0054054054054054,0.6216216216216216,1.162162162162162,2.189189189189189,0.4864864864864865,Defender,6.2691646,6.078295,3.6299047,4,0.97630443664561,Commanding Center Back
Thomas Foket,Reims,2022,BEL,"DF,MF",26.0,1.0,0.0,0.5,2.2,8.0,13.3,0.1208053691275167,78.6,240.7651006711409,53.7,52.630872483221474,0.6442953020134229,79.20805369127517,31.0,45.0,1.48993288590604,32.0,0.0402684563758389,2235.0,0.0402684563758389,0.0,0.0201342281879194,0.0885906040268456,0.3221476510067114,1.248322147651007,1.8120805369127515,1.2885906040268458,Defender,4.2330937,6.75198,4.7977204,1,0.9999686452403522,Stopper / No-Nonsense CB
Andrew Gravillon,Reims,2022,GLP,DF,23.0,0.0,0.0,0.7,0.7,16.0,20.0,0.1686182669789227,76.6,274.88992974238874,59.9,50.54332552693208,0.2107728337236534,83.84543325526931,29.0,52.0,1.475409836065574,18.0,0.0843091334894613,2135.0,0.0,0.0,0.0295081967213114,0.0295081967213114,0.6744730679156908,1.2224824355971895,2.1920374707259955,0.7587822014051522,Defender,4.4604125,6.812843,4.571789,1,0.9999293644735172,Stopper / No-Nonsense CB
Ghislain Konan,Reims,2022,CIV,DF,25.0,1.0,3.0,0.5,2.7,19.0,24.1,0.1861042183622828,75.9,290.0620347394541,47.9,60.18610421836229,1.7121588089330024,138.79652605459057,36.0,63.0,2.047146401985112,50.0,0.260545905707196,2418.0,0.0372208436724565,0.1116625310173697,0.0186104218362282,0.1004962779156327,0.707196029776675,1.3399503722084367,2.3449131513647643,1.8610421836228288,Defender,3.4909415,6.172542,4.625555,1,0.9999117290743528,Stopper / No-Nonsense CB
Banzouzi Locko,Reims,2022,FRA,"DF,MF",19.0,1.0,1.0,0.2,0.4,7.0,24.9,0.1780415430267062,78.2,221.12759643916917,62.1,52.7893175074184,1.0682492581602374,135.7566765578635,27.0,16.0,3.026706231454006,17.0,0.5341246290801187,1011.0,0.0890207715133531,0.0890207715133531,0.0178041543026706,0.0356083086053412,0.6231454005934718,2.403560830860534,1.4243323442136495,1.513353115727003,Defender,2.9860144,4.052997,3.2798328,2,0.9997702488449473,Conservative Defender
Nayef Aguerd,Rennes,2022,MAR,DF,25.0,2.0,2.0,1.9,0.4,25.0,8.6,0.2303473491773309,90.0,482.4789762340037,78.4,81.18098720292505,0.1645338208409506,149.89031078610603,30.0,54.0,0.9872029250457038,12.0,0.1316270566727605,2735.0,0.0658135283363802,0.0658135283363802,0.0625228519195612,0.013162705667276,0.8226691042047533,0.9872029250457038,1.776965265082267,0.3948811700182815,Defender,7.2270417,5.4804955,1.9460887,4,0.9981971908962096,Commanding Center Back
Birger Meling,Rennes,2022,NOR,DF,26.0,0.0,4.0,0.1,1.5,3.0,16.1,0.0492072170585019,86.4,275.0683433570257,81.1,65.69163477310005,0.1476216511755057,117.75287042099508,51.0,32.0,2.263531984691088,33.0,0.3444505194095134,1829.0,0.0,0.1968288682340076,0.0049207217058501,0.0738108255877528,0.1476216511755057,2.5095680699835974,1.574630945872061,1.6238381629305634,Defender,4.7343616,5.2220936,2.7077734,3,0.9934587446595726,Progressive Defender
Warmed Omari,Rennes,2022,FRA,DF,21.0,0.0,0.0,0.4,0.2,5.0,10.5,0.0,93.2,384.5922746781116,92.2,71.68454935622317,0.3862660944206008,157.5,35.0,47.0,1.094420600858369,13.0,0.0321888412017167,2796.0,0.0,0.0,0.0128755364806866,0.0064377682403433,0.1609442060085837,1.1266094420600858,1.5128755364806867,0.4184549356223176,Defender,7.3138933,4.8896627,1.9474572,4,0.8924771283643991,Commanding Center Back
Hamari Traoré,Rennes,2022,MLI,DF,29.0,3.0,10.0,1.7,4.2,31.0,16.9,0.2802768166089965,84.1,358.4117647058824,68.4,77.44982698961937,0.2802768166089965,123.9446366782007,62.0,53.0,1.8373702422145328,61.0,0.4671280276816609,2890.0,0.0934256055363321,0.3114186851211072,0.0529411764705882,0.130795847750865,0.9653979238754324,1.9307958477508649,1.6505190311418685,1.8996539792387543,Defender,4.8177023,5.7296267,2.652598,3,0.9008476863867196,Progressive Defender
Adrien Truffert,Rennes,2022,FRA,DF,19.0,3.0,2.0,2.2,2.1,20.0,19.7,0.2745576571079927,82.1,268.352654057352,61.5,75.2837095790116,0.8785845027455765,166.98596705308114,32.0,32.0,2.5808419768151314,39.0,0.3843807199511898,1639.0,0.1647345942647956,0.109823062843197,0.1208053691275168,0.1153142159853569,1.0982306284319707,1.757169005491153,1.757169005491153,2.1415497254423426,Defender,4.1971283,4.9565587,3.1333773,3,0.8790521684977161,Progressive Defender
Roger Ibanez,Roma,2022,BRA,DF,22.0,3.0,0.0,2.0,0.4,20.0,7.4,0.1557632398753894,87.4,348.9719626168224,71.5,70.2803738317757,0.3738317757009345,157.69470404984423,61.0,95.0,1.2461059190031152,25.0,0.0311526479750778,2889.0,0.0934579439252336,0.0,0.0623052959501557,0.0124610591900311,0.6230529595015576,1.9003115264797508,2.959501557632399,0.7788161993769471,Defender,5.017101,6.8122296,3.60427,1,0.99609070720627,Stopper / No-Nonsense CB
Rick Karsdorp,Roma,2022,NED,DF,26.0,0.0,2.0,0.0,4.9,2.0,24.3,0.0312174817898022,82.0,322.78876170655565,66.5,62.7471383975026,0.3433922996878252,85.69198751300729,61.0,53.0,0.9053069719042665,79.0,0.1560874089490114,2883.0,0.0,0.0624349635796045,0.0,0.1529656607700312,0.0624349635796045,1.90426638917794,1.6545265348595213,2.466181061394381,Defender,5.031286,7.0016274,3.6243117,1,0.996300540476776,Stopper / No-Nonsense CB
Marash Kumbulla,Roma,2022,ALB,DF,21.0,0.0,0.0,0.8,0.0,7.0,6.3,0.2634146341463415,86.4,292.0390243902439,77.5,64.09756097560975,0.0,130.0390243902439,26.0,18.0,1.3170731707317074,4.0,0.0,1025.0,0.0,0.0,0.0702439024390244,0.0,0.6146341463414634,2.282926829268293,1.5804878048780489,0.3512195121951219,Defender,5.3775387,5.5481586,1.800672,3,0.997589363777586,Progressive Defender
Gianluca Mancini,Roma,2022,ITA,DF,25.0,0.0,0.0,2.2,0.5,24.0,9.7,0.187630298818624,85.7,350.5246699096595,64.9,64.01320361362058,0.1563585823488533,125.3995830437804,59.0,50.0,1.2821403752605975,31.0,0.093815149409312,2878.0,0.0,0.0,0.0687977762334954,0.0156358582348853,0.7505211952744961,1.8450312717164696,1.5635858234885338,0.9694232105628908,Defender,6.6299887,5.860192,2.0083659,4,0.9737120159267402,Commanding Center Back
Stephan El Shaarawy,Roma,2022,ITA,"DF,FW",28.0,3.0,0.0,3.0,2.4,39.0,18.2,1.109004739336493,83.1,203.03317535545025,71.8,62.78672985781991,1.6208530805687202,179.48815165876778,17.0,16.0,1.4502369668246446,43.0,0.0,1055.0,0.2559241706161137,0.0,0.2559241706161137,0.2047393364928909,3.3270142180094786,1.4502369668246446,1.3649289099526067,3.6682464454976302,Defender,7.0479674,5.1685987,1.838422,4,0.9667293324835629,Commanding Center Back
Chris Smalling,Roma,2022,ENG,DF,31.0,3.0,0.0,1.7,0.1,11.0,7.2,0.1291248206599713,89.3,217.44619799139167,80.5,54.23242467718794,0.0860832137733142,62.7116212338594,37.0,36.0,1.9368723098995697,8.0,0.0430416068866571,2091.0,0.1291248206599713,0.0,0.073170731707317,0.0043041606886657,0.4734576757532281,1.592539454806313,1.5494978479196555,0.3443328550932568,Defender,6.0457454,4.894179,3.2566388,4,0.9921458789826628,Commanding Center Back
Matías Viña,Roma,2022,URU,DF,23.0,0.0,1.0,0.7,1.4,12.0,17.8,0.1725239616613418,79.3,289.03514376996804,53.8,60.843450479233226,0.6900958466453674,95.69329073482427,49.0,42.0,2.415335463258786,37.0,0.1725239616613418,1565.0,0.0,0.0575079872204472,0.040255591054313,0.0805111821086261,0.6900958466453674,2.817891373801917,2.415335463258786,2.1277955271565494,Defender,3.070873,5.7985325,3.5735552,1,0.9860906775295748,Stopper / No-Nonsense CB
Timothée Kolodziejczak,Saint-Étienne,2022,FRA,DF,29.0,2.0,3.0,1.9,1.6,15.0,11.5,0.2105263157894737,78.9,323.7543859649123,56.1,65.12280701754386,0.1052631578947368,107.33333333333334,46.0,55.0,1.5789473684210529,35.0,0.1403508771929824,2565.0,0.0701754385964912,0.1052631578947368,0.0666666666666666,0.0561403508771929,0.5263157894736842,1.6140350877192982,1.9298245614035088,1.2280701754385963,Defender,4.007622,6.6631317,4.482743,1,0.9998693030725658,Stopper / No-Nonsense CB
Yvann Macon,Saint-Étienne,2022,FRA,DF,22.0,0.0,0.0,0.4,1.6,15.0,26.4,0.2354480052321779,75.5,269.94113799869194,55.9,71.92936559843035,1.2949640287769786,156.39633747547416,45.0,31.0,2.413342053629824,29.0,0.1765860039241334,1529.0,0.0,0.0,0.0235448005232177,0.0941792020928711,0.8829300196206671,2.648790058862001,1.824722040549379,1.7069980379332896,Defender,2.5605698,5.344787,3.350588,1,0.5265034571014471,Stopper / No-Nonsense CB
Eliaquim Mangala,Saint-Étienne,2022,FRA,DF,30.0,1.0,0.0,0.5,0.0,3.0,8.7,0.0763358778625954,87.4,207.93893129770996,73.7,54.27480916030535,0.2290076335877862,82.29007633587786,15.0,31.0,1.4503816793893127,2.0,0.0,1179.0,0.0763358778625954,0.0,0.0381679389312977,0.0,0.2290076335877862,1.1450381679389312,2.3664122137404577,0.1526717557251908,Defender,6.2040815,6.1013594,3.669372,4,0.9613590150280428,Commanding Center Back
Harold Moukoudi,Saint-Étienne,2022,CMR,DF,23.0,0.0,0.0,0.9,0.1,7.0,7.8,0.0,90.7,319.36183022275736,85.1,59.98193859121012,0.2709211318482841,106.52618904274532,34.0,41.0,2.05900060204696,8.0,0.0,1661.0,0.0,0.0,0.0487658037326911,0.0054184226369656,0.3792895845875978,1.8422636965683328,2.22155328115593,0.4334738109572547,Defender,5.832848,5.5931764,3.1385002,4,0.959327328812863,Commanding Center Back
Mickael Nade,Saint-Étienne,2022,FRA,DF,22.0,1.0,0.0,1.1,0.2,7.0,10.3,0.0351150994927818,82.7,218.2052282481467,67.7,52.63753413968006,0.4213811939133827,87.92820912992588,77.0,76.0,1.5801794771751854,19.0,0.0,2563.0,0.0351150994927818,0.0,0.03862660944206,0.0070230198985563,0.2458056964494732,2.703862660944206,2.668747561451424,0.667186890362856,Defender,3.9679897,6.7086477,3.5750756,1,0.9934838249926244,Stopper / No-Nonsense CB
Miguel Trauco,Saint-Étienne,2022,PER,DF,28.0,1.0,0.0,0.3,0.3,10.0,25.0,0.2428057553956834,73.6,297.43705035971226,45.1,67.01438848920864,0.4856115107913669,114.03776978417268,29.0,27.0,1.6996402877697845,17.0,0.0,1112.0,0.0809352517985611,0.0,0.0242805755395683,0.0242805755395683,0.8093525179856115,2.3471223021582737,2.185251798561151,1.3758992805755397,Defender,2.6422324,6.242263,4.3002143,1,0.9993905943377976,Stopper / No-Nonsense CB
Federico Fazio,Salernitana,2022,ARG,DF,34.0,1.0,0.0,1.2,0.2,16.0,12.3,0.1882845188284518,82.9,234.10041841004184,64.0,51.21338912133891,0.6903765690376569,99.53974895397492,15.0,46.0,1.8828451882845187,15.0,0.0627615062761506,1434.0,0.0627615062761506,0.0,0.0753138075313807,0.0125523012552301,1.00418410041841,0.9414225941422594,2.8870292887029287,0.9414225941422594,Defender,4.913902,6.463909,4.2817535,1,0.9992619514627986,Stopper / No-Nonsense CB
Riccardo Gagliolo,Salernitana,2022,SWE,DF,31.0,0.0,1.0,0.8,0.0,8.0,16.9,0.0790861159929701,78.2,275.7732864674868,64.8,50.85237258347978,0.3163444639718805,71.41476274165203,28.0,40.0,1.5817223198594026,4.0,0.0790861159929701,1138.0,0.0,0.0790861159929701,0.0632688927943761,0.0,0.632688927943761,2.2144112478031635,3.163444639718805,0.3163444639718805,Defender,4.209182,6.859028,4.046303,1,0.998977289066263,Stopper / No-Nonsense CB
Norbert Gyömbér,Salernitana,2022,SVK,DF,29.0,0.0,0.0,0.4,0.3,9.0,12.7,0.0702301989855637,77.9,242.71556769410847,60.2,47.86188060866173,0.0702301989855637,51.02223956301209,59.0,54.0,2.001560671088568,15.0,0.0,2563.0,0.0,0.0,0.0140460397971127,0.0105345298478345,0.3160358954350371,2.071790870074132,1.8962153726102224,0.5267264923917284,Defender,3.8215141,6.006743,4.16082,1,0.998813690819734,Stopper / No-Nonsense CB
Pasquale Mazzocchi,Salernitana,2022,ITA,DF,26.0,0.0,2.0,0.2,1.6,6.0,25.7,0.1418439716312056,71.7,229.8581560283688,48.3,50.85106382978724,1.4184397163120566,98.22695035460993,21.0,24.0,1.0638297872340423,26.0,0.2127659574468085,1269.0,0.0,0.1418439716312056,0.0141843971631205,0.1134751773049645,0.425531914893617,1.4893617021276595,1.702127659574468,1.843971631205673,Defender,1.7012212,5.992898,4.6151595,1,0.9902114289058928,Stopper / No-Nonsense CB
Ivan Radovanović,Salernitana,2022,SRB,"DF,MF",32.0,1.0,1.0,0.8,0.8,18.0,21.5,0.4273504273504273,83.7,276.3247863247863,78.3,51.623931623931625,0.0854700854700854,86.66666666666666,13.0,13.0,1.6239316239316235,14.0,0.0854700854700854,1053.0,0.0854700854700854,0.0854700854700854,0.0683760683760683,0.0683760683760683,1.5384615384615383,1.1111111111111112,1.1111111111111112,1.1965811965811963,Defender,7.0793943,3.8124554,2.4526045,0,0.9993371313896564,Ball Playing Defender
Luca Ranieri,Salernitana,2022,ITA,DF,22.0,1.0,0.0,0.6,0.7,9.0,15.7,0.1711840228245363,70.7,273.5948644793153,45.9,51.44079885877319,0.8987161198288159,76.39087018544936,41.0,42.0,1.8402282453637664,23.0,0.042796005706134,2103.0,0.042796005706134,0.0,0.0256776034236804,0.0299572039942938,0.3851640513552068,1.7546362339514978,1.797432239657632,0.984308131241084,Defender,2.8224123,5.9747796,4.729599,1,0.9995548594182662,Stopper / No-Nonsense CB
Nadir Zortea,Salernitana,2022,ITA,"DF,MF",22.0,1.0,2.0,0.6,2.1,16.0,22.8,0.2553191489361702,65.5,205.02127659574467,48.5,43.02127659574468,1.595744680851064,88.59574468085106,27.0,24.0,1.5319148936170213,37.0,0.1914893617021276,1410.0,0.0638297872340425,0.1276595744680851,0.0382978723404255,0.1340425531914893,1.021276595744681,1.7234042553191489,1.5319148936170213,2.3617021276595747,Defender,1.1907095,4.437229,4.7594175,2,0.9999665192541696,Conservative Defender
Tommaso Augello,Sampdoria,2022,ITA,DF,26.0,1.0,1.0,0.4,1.9,7.0,17.9,0.0751565762004175,76.7,329.41127348643005,54.7,60.914405010438415,0.789144050104384,103.37787056367432,45.0,46.0,1.766179540709812,41.0,0.0751565762004175,2395.0,0.0375782881002087,0.0375782881002087,0.0150313152400835,0.0713987473903966,0.2630480167014614,1.6910229645093944,1.7286012526096033,1.5407098121085594,Defender,3.5027537,6.228086,4.602536,1,0.9999170741594826,Stopper / No-Nonsense CB
Bartosz Bereszyński,Sampdoria,2022,POL,DF,29.0,0.0,3.0,0.7,1.1,6.0,14.3,0.0305498981670061,78.1,274.5213849287169,50.7,60.36659877800408,0.855397148676171,89.26680244399185,71.0,57.0,2.2912423625254585,45.0,0.2138492871690427,2946.0,0.0,0.0916496945010183,0.0213849287169042,0.0336048879837067,0.1832993890020366,2.169042769857434,1.741344195519348,1.374745417515275,Defender,2.7017767,4.831163,3.9915152,2,0.9902542776042276,Conservative Defender
Omar Colley,Sampdoria,2022,GAM,DF,28.0,0.0,0.0,1.4,0.0,11.0,9.5,0.0327868852459016,84.2,244.55737704918036,62.7,58.19672131147541,0.0983606557377049,84.68852459016394,54.0,99.0,1.6065573770491803,7.0,0.0327868852459016,2745.0,0.0,0.0,0.0459016393442622,0.0,0.360655737704918,1.7704918032786887,3.2459016393442623,0.2295081967213114,Defender,4.4442487,6.8440084,4.1342106,1,0.99943565431893,Stopper / No-Nonsense CB
Alex Ferrari,Sampdoria,2022,ITA,DF,27.0,1.0,0.0,0.5,0.0,4.0,17.3,0.0547778454047474,84.6,233.0249543517955,70.8,55.489957395009135,0.2191113816189896,76.1412051125989,44.0,54.0,2.3006695069993914,7.0,0.0,1643.0,0.0547778454047474,0.0,0.0273889227023737,0.0,0.2191113816189896,2.410225197808886,2.95800365185636,0.3834449178332318,Defender,4.2552714,6.5419264,3.7818735,1,0.9972189676010328,Stopper / No-Nonsense CB
Maya Yoshida,Sampdoria,2022,JPN,DF,32.0,2.0,3.0,0.8,1.3,10.0,8.4,0.2468458584750411,85.2,283.0334613274822,73.8,55.29347229840922,0.1481075150850246,69.46242457487658,19.0,48.0,1.8266593527153048,15.0,0.1481075150850246,1823.0,0.0987383433900164,0.1481075150850246,0.0394953373560065,0.0641799232035107,0.4936917169500823,0.9380142622051564,2.369720241360395,0.7405375754251234,Defender,5.8483043,6.203001,3.8947458,4,0.6486462191145609,Commanding Center Back
Kaan Ayhan,Sassuolo,2022,TUR,DF,26.0,1.0,0.0,0.3,0.0,5.0,15.7,0.0664697193500738,90.7,413.7740029542098,79.0,66.20384047267356,0.1329394387001477,179.4682422451994,22.0,24.0,1.5288035450516988,8.0,0.0,1354.0,0.0664697193500738,0.0,0.0199409158050221,0.0,0.3323485967503692,1.4623338257016247,1.5952732644017726,0.5317577548005908,Defender,6.7321143,5.308638,2.009291,4,0.9783459307313798,Commanding Center Back
Vlad Chiricheș,Sassuolo,2022,ROU,DF,31.0,0.0,0.0,0.7,0.1,9.0,14.4,0.0782608695652174,91.6,282.9521739130435,87.2,61.278260869565216,0.1565217391304348,82.76086956521739,40.0,59.0,1.6434782608695653,6.0,0.0,2300.0,0.0,0.0,0.027391304347826,0.0039130434782608,0.3521739130434783,1.565217391304348,2.308695652173913,0.2347826086956522,Defender,6.2609773,5.7086964,3.2003775,4,0.9980331020301016,Commanding Center Back
Giorgos Kyriakopoulos,Sassuolo,2022,GRE,"DF,FW",25.0,0.0,5.0,0.9,3.2,30.0,23.0,0.4556962025316455,82.7,325.5493670886076,49.8,69.49367088607595,1.3670886075949369,152.93164556962026,35.0,26.0,2.187341772151899,58.0,0.4556962025316455,1975.0,0.0,0.2278481012658227,0.0410126582278481,0.1458227848101266,1.3670886075949369,1.5949367088607596,1.1848101265822784,2.643037974683544,Defender,3.4812338,3.4821796,3.3919072,2,0.9994335420949888,Conservative Defender
Gian Marco Ferrari,Sassuolo,2022,ITA,DF,29.0,1.0,0.0,1.9,0.4,25.0,11.4,0.2592829705505762,90.5,439.83034571062734,80.7,72.88732394366197,0.1728553137003841,135.92189500640205,22.0,62.0,1.440460947503201,21.0,0.0,3124.0,0.028809218950064,0.0,0.0547375160051216,0.0115236875800256,0.7202304737516005,0.6338028169014085,1.7861715749039693,0.6049935979513444,Defender,7.0875487,5.3628087,2.547495,4,0.9995808214921748,Commanding Center Back
Mert Müldür,Sassuolo,2022,TUR,DF,22.0,0.0,0.0,0.6,1.2,9.0,21.3,0.1759530791788856,80.9,314.07624633431084,54.9,62.50733137829913,1.0557184750733135,140.27859237536657,51.0,32.0,1.8914956011730204,31.0,0.1759530791788856,2046.0,0.0,0.0,0.0263929618768328,0.0527859237536656,0.3958944281524927,2.243401759530792,1.4076246334310851,1.3636363636363638,Defender,2.8946595,5.4541373,2.8423953,2,0.5260346767297098,Conservative Defender
Rogério,Sassuolo,2022,BRA,DF,23.0,0.0,1.0,0.4,2.2,14.0,23.7,0.2082128397917871,82.9,272.03007518796994,59.4,69.38692886061307,0.4684788895315211,148.76807403123195,21.0,34.0,1.6657027183342972,48.0,0.1041064198958935,1729.0,0.0,0.0520532099479467,0.0208212839791787,0.1145170618854829,0.728744939271255,1.0931174089068827,1.7698091382301908,2.498554077501446,Defender,5.293582,6.4062676,4.0705676,1,0.9900104162901464,Stopper / No-Nonsense CB
Jeremy Toljan,Sassuolo,2022,GER,DF,26.0,0.0,1.0,0.1,1.1,3.0,22.1,0.0643316654753395,88.3,268.8420300214439,73.1,63.49535382416011,0.1929949964260185,87.81272337383845,18.0,22.0,2.187276626161544,30.0,0.3216583273766976,1399.0,0.0,0.0643316654753395,0.0064331665475339,0.0707648320228734,0.1929949964260185,1.1579699785561115,1.4152966404574696,1.9299499642601856,Defender,6.0197253,4.1562934,3.2389612,4,0.6739742122570734,Commanding Center Back
Marcos Acuña,Sevilla,2022,ARG,DF,29.0,1.0,3.0,1.4,3.0,17.0,22.1,0.1991150442477876,79.4,476.4823008849558,58.0,87.929203539823,1.7920353982300885,178.2079646017699,58.0,31.0,1.4336283185840708,66.0,0.1194690265486725,2260.0,0.0398230088495575,0.1194690265486725,0.0557522123893805,0.1194690265486725,0.6769911504424778,2.309734513274336,1.2345132743362832,2.6283185840707963,Defender,3.6045744,4.980242,1.5733469,2,0.8574273626582762,Conservative Defender
Diego Carlos,Sevilla,2022,BRA,DF,28.0,3.0,0.0,2.5,0.3,29.0,13.6,0.3043625295908014,88.4,390.77105174163,71.5,74.78187352045992,0.0608725059181603,91.12614135948596,47.0,52.0,1.765302671626649,15.0,0.0608725059181603,2957.0,0.0913087588772404,0.0,0.0760906323977003,0.009130875887724,0.8826513358133243,1.4305038890767672,1.5826851538721676,0.4565437943862022,Defender,6.43439,5.516406,2.4034312,4,0.9824504818955544,Commanding Center Back
Jules Koundé,Sevilla,2022,FRA,DF,22.0,2.0,1.0,1.2,1.9,14.0,10.8,0.0986842105263157,89.6,429.80263157894734,73.8,79.60526315789474,0.7236842105263157,168.05921052631578,38.0,55.0,1.3486842105263157,34.0,0.0657894736842105,2736.0,0.0657894736842105,0.0328947368421052,0.0394736842105263,0.0624999999999999,0.4605263157894737,1.25,1.8092105263157887,1.118421052631579,Defender,6.9449654,5.6738944,2.0128403,4,0.997187373097142,Commanding Center Back
Gonzalo Montiel,Sevilla,2022,ARG,DF,24.0,1.0,2.0,0.3,1.3,5.0,18.1,0.0844277673545966,77.7,273.6303939962477,47.4,67.03564727954972,0.4221388367729831,118.70544090056283,13.0,15.0,1.350844277673546,21.0,0.2532833020637898,1066.0,0.0844277673545966,0.1688555347091932,0.0253283302063789,0.1097560975609756,0.4221388367729831,1.0975609756097562,1.2664165103189493,1.7729831144465291,Defender,1.0819768,3.7354214,5.1357636,2,0.9999999999735278,Conservative Defender
Jesús Navas,Sevilla,2022,ESP,DF,35.0,0.0,3.0,0.4,4.3,10.0,22.7,0.0503919372900335,77.7,362.0660694288914,56.7,78.91377379619261,0.1511758118701007,146.48936170212767,19.0,25.0,1.7637178051511757,58.0,0.251959686450168,1786.0,0.0,0.1511758118701007,0.0201567749160134,0.2166853303471444,0.503919372900336,0.9574468085106382,1.25979843225084,2.9227323628219484,Defender,4.29541,6.2078805,4.8369455,1,0.9997896435481156,Stopper / No-Nonsense CB
